Date,Ticker,Open,High,Low,Close,Volume
2023-05-21,MSFT,400.15176244716196,406.18420107701866,398.14094957054306,402.16257532378086,4353711
2023-05-22,MSFT,407.60276559662316,413.747530907125,405.5545104931225,409.65102070012375,7667523
2023-05-23,MSFT,407.4255661432213,413.56766010517947,405.37820148923527,409.47293079720737,3962045
2023-05-24,MSFT,399.01076836908146,405.02600608318824,397.00568913104587,401.01584760711705,8231012
2023-05-25,MSFT,401.65899625636894,407.7141570039524,399.64060934050775,403.67738317223007,2477108
2023-05-26,MSFT,403.39088915508665,409.47215884084176,401.363799259835,405.4179790503384,9984689
2023-05-27,MSFT,402.3814040624427,408.447455379967,400.35938695660127,404.4034211682841,6997136
2023-05-28,MSFT,404.2917928716541,410.386644020473,402.2601758220478,406.3234099212604,5743038
2023-05-29,MSFT,394.74565358791955,400.69659308924497,392.76200708747774,396.72930008836136,1698718
2023-05-30,MSFT,392.5829658502312,398.50130201882763,390.6101871273657,394.55574457309666,1980635
2023-05-31,MSFT,395.04010573527586,400.99548421369707,393.0549795758021,397.0252318947496,9272186
2023-06-01,MSFT,390.40638308565576,396.2919064487561,388.4445419646223,392.3682242066892,3999818
2023-06-02,MSFT,395.99130943106627,401.9610276636954,394.0014033535232,397.9812155086093,7292421
2023-06-03,MSFT,396.49534447820224,402.4726612291299,394.5029055612264,398.48778339517816,2091364
2023-06-04,MSFT,396.72044405558347,402.7011542674767,394.72687398495236,398.7140141262145,3957632
2023-06-05,MSFT,388.6858568875803,394.54544266980514,386.7326616268387,390.6390521483219,4984920
2023-06-06,MSFT,388.12601512433713,393.9771610809854,386.1756331387877,390.07639710988656,7398617
2023-06-07,MSFT,396.8838084561759,402.8669814479776,394.88941745890867,398.87819945344313,8011045
2023-06-08,MSFT,396.74561010141935,402.72669970093824,394.7519135682464,398.7393066345923,3762794
2023-06-09,MSFT,395.49623169394795,401.45848644310297,393.50881344422965,397.4836499436663,9418485
2023-06-10,MSFT,397.67878432439585,403.67394187702496,395.6803984735195,399.67717017527224,2072857
2023-06-11,MSFT,394.7687731306515,400.720061167797,392.78501045160294,396.75253580969996,5962378
2023-06-12,MSFT,405.8447028914287,411.9629647440633,403.80528227388385,407.8841235089736,5454915
2023-06-13,MSFT,411.9995591558882,418.210607786379,409.92920961239133,414.06990869938517,7058645
2023-06-14,MSFT,409.13494379048683,415.3028072647153,407.0789892990773,411.1908982818963,5048463
2023-06-15,MSFT,397.99996221747676,403.999961647891,395.9999624073387,399.99996202761486,8054147
2023-06-16,MSFT,407.3597393709509,413.5008409695079,405.31270550476523,409.4067732371366,7891083
2023-06-17,MSFT,411.94962956655553,418.15992548966943,409.8795309255176,414.0197282075935,2869610
2023-06-18,MSFT,417.80298828077605,424.10152579254657,415.70347577685254,419.90250078469955,4417788
2023-06-19,MSFT,419.2585586875881,425.5790394718231,417.15173175950974,421.3653856156664,9083301
2023-06-20,MSFT,420.2282951303557,426.563395056944,418.11659515482626,422.3399951058851,8558160
2023-06-21,MSFT,421.55824901446744,427.9133984970976,419.4398658535907,423.67663217534414,5337493
2023-06-22,MSFT,415.4458991447257,421.70890264942005,413.35823130982754,417.5335669796238,1105501
2023-06-23,MSFT,411.96604839398543,418.17659183711083,409.89586724627696,414.0362295416939,3202695
2023-06-24,MSFT,414.753188444143,421.0057490739542,412.6690015675393,416.83737532074673,9850401
2023-06-25,MSFT,422.9257596657687,429.30152488686065,420.8005045920713,425.051014739466,2742893
2023-06-26,MSFT,425.7005183488049,432.118114102807,423.5613197641376,427.8397169334723,1284372
2023-06-27,MSFT,429.8361672082329,436.3161094274525,427.67618646849303,431.99614794797276,9049764
2023-06-28,MSFT,436.2032067604022,442.7791345005088,434.0112308470334,438.3951826737711,1548300
2023-06-29,MSFT,437.6180869352268,444.21534452721517,435.4190010712307,439.81717279922293,9371578
2023-06-30,MSFT,450.4133709184779,457.2035222388569,448.1499871450182,452.67675469193756,7692395
2023-07-01,MSFT,453.7311495894234,460.57131767368605,451.4510935613358,456.01120561751094,7356449
2023-07-02,MSFT,452.30612475702463,459.1248100548692,450.0332296577431,454.57901985630616,9024205
2023-07-03,MSFT,456.5234790443281,463.40574254750896,454.2293912099345,458.8175668787217,6677936
2023-07-04,MSFT,450.05104199776827,456.8357310731115,447.78947897265385,452.3126050228827,6533884
2023-07-05,MSFT,460.68953533148084,467.6346037033122,458.37451254087034,463.0045581220913,6159863
2023-07-06,MSFT,467.1342833694527,474.1765087468816,464.78687491030973,469.4816918285957,6674583
2023-07-07,MSFT,469.3205251193908,476.3957089151605,466.9621305208009,471.6789197179807,6430659
2023-07-08,MSFT,479.9550965448737,487.1906005128869,477.54326188886927,482.36693120087807,6929059
2023-07-09,MSFT,485.1522058638308,492.46605821353677,482.7142550805955,487.5901566470661,6516264
2023-07-10,MSFT,492.2659592574895,499.68705412066777,489.79226096976345,494.7396575452156,3807144
2023-07-11,MSFT,489.54685407900195,496.9269574068261,487.0868196363939,492.00688852161,2130975
2023-07-12,MSFT,482.4226492960578,489.69535255177726,479.99841487748466,484.84688371463096,6681003
2023-07-13,MSFT,491.2538583686493,498.6596954294832,488.785246015038,493.7224707222606,1275451
2023-07-14,MSFT,482.39798783680993,489.6703193117367,479.97387734516764,484.82209832845217,2427910
2023-07-15,MSFT,477.38322956331984,484.5799616672895,474.98431886199666,479.7821402646431,5361121
2023-07-16,MSFT,484.7041028662937,492.0111998944288,482.2684038569153,487.13980187567205,8024590
2023-07-17,MSFT,486.04433372696195,493.37163524043376,483.60189988913805,488.4867675647859,8292981
2023-07-18,MSFT,490.68008592181246,498.0772731467644,488.2143568468285,493.14581499679645,6717947
2023-07-19,MSFT,494.7375314823921,502.19588622835784,492.2514132337369,497.2236497310474,9753773
2023-07-20,MSFT,492.38067902444624,499.80350333134743,489.9064042554792,494.8549537934133,8611041
2023-07-21,MSFT,489.70906183618223,497.09161050707945,487.2482122792165,492.16991139314797,6035424
2023-07-22,MSFT,494.245109360068,501.6960406569534,491.7614655944395,496.72875312569647,2636889
2023-07-23,MSFT,492.64888712967155,500.0757547748425,490.1732645812813,495.1245096780619,1600435
2023-07-24,MSFT,488.94695591065226,496.3180155474963,486.48993603170425,491.4039757896003,2112264
2023-07-25,MSFT,498.46750668099446,505.98209220884866,495.96264483837643,500.97236852361254,5659142
2023-07-26,MSFT,495.97903710208436,503.45610801317105,493.4866801317221,498.47139407244657,3128196
2023-07-27,MSFT,475.783569860272,482.9561864913314,473.39269764991883,478.1744420706251,2928624
2023-07-28,MSFT,474.58345724134205,481.7379817223673,472.19861574766696,476.96829873501713,9702664
2023-07-29,MSFT,461.9718042312756,468.9362032900386,459.6503378783546,464.2932705841966,5348306
2023-07-30,MSFT,474.95055131589487,482.11060987844604,472.5638651283778,477.3372375034119,3926694
2023-07-31,MSFT,487.55488097573135,494.90495455828005,485.1048564482151,490.0049055032476,8573961
2023-08-01,MSFT,488.37773697330596,495.74021542013975,485.923577491028,490.8318964555839,7086079
2023-08-02,MSFT,485.70105981780785,493.02318634772456,483.2603509745023,488.1417686611134,3197322
2023-08-03,MSFT,476.62518592203133,483.8104902324137,474.23008448523717,479.02028735882544,5272763
2023-08-04,MSFT,481.63579498808946,488.89663611856315,479.2155146112649,484.056075364914,1539302
2023-08-05,MSFT,480.68939483593283,487.9359686274293,478.2738702387673,483.1049194330983,1541018
2023-08-06,MSFT,467.53695774043524,474.58525358576844,465.1875257919909,469.88638968887966,7947678
2023-08-07,MSFT,468.3138936031593,475.3739020494381,465.96055745439963,470.66722975191885,1994518
2023-08-08,MSFT,467.64337607664254,474.69327621850147,465.2934093626896,469.99334279059553,9946707
2023-08-09,MSFT,477.2956933267364,484.4911057889485,474.897222505999,479.69416414747377,5105842
2023-08-10,MSFT,477.228453383872,484.42285217860376,474.8303204522948,479.6265863154493,1928778
2023-08-11,MSFT,477.91183174603816,485.1165327271342,475.5102647523395,480.31339873973684,4025988
2023-08-12,MSFT,476.8951530357296,484.0845272020974,474.4986949802737,479.29161109118553,8184342
2023-08-13,MSFT,475.2868320590917,482.45196018058556,472.8984560185938,477.67520809958967,1401822
2023-08-14,MSFT,462.6645803942784,469.6394233147952,460.3396327541061,464.98952803445064,4847107
2023-08-15,MSFT,464.0898582768816,471.08618779864366,461.75774843629426,466.42196811746896,2898438
2023-08-16,MSFT,454.97407892046675,461.8329846328356,452.6877770163438,457.2603808245897,5237447
2023-08-17,MSFT,451.27713851136946,458.0803114537519,449.00941419724194,453.5448628254969,8083756
2023-08-18,MSFT,447.3548897189874,454.0989332825903,445.10687519778645,449.60290424018837,7128650
2023-08-19,MSFT,439.0616047754513,445.6806239429204,436.8552650529616,441.267944497941,2142896
2023-08-20,MSFT,451.983918746137,458.79774666693305,449.71264277253835,454.2551947197357,3003880
2023-08-21,MSFT,457.977365975938,464.88154737256025,455.67597217706395,460.2787597748121,2177813
2023-08-22,MSFT,461.4795692895981,468.4365477210996,459.1605764790976,463.7985621000986,2347871
2023-08-23,MSFT,473.6907835269568,480.8318506153029,471.31042783084143,476.0711392230722,3102514
2023-08-24,MSFT,478.4170105593303,485.6293273014308,476.01290497863016,480.8211161400305,7232253
2023-08-25,MSFT,485.7658459212216,493.08894912606416,483.3248115196074,488.2068803228358,9345591
2023-08-26,MSFT,494.186010076641,501.6360504295552,491.7026632923363,496.66935686094575,1132151
2023-08-27,MSFT,506.96751247185415,514.6102387905254,504.4199370322971,509.51508791141123,7601125
2023-08-28,MSFT,509.4868652726013,517.1675717842486,506.9266297687189,512.0471007764837,7851856
2023-08-29,MSFT,507.7033927403599,515.3572127314206,505.1521194100063,510.2546660707135,7531814
2023-08-30,MSFT,501.62376467409683,509.18593198074154,499.1030422385486,504.14448710964507,5798971
2023-08-31,MSFT,501.50527268994665,509.0656536852725,498.98514569150467,504.0253996883886,2872190
2023-09-01,MSFT,500.0513875215384,507.5898506500038,497.53856647871663,502.56420856436023,4503337
2023-09-02,MSFT,501.4484149792366,509.0079388231447,498.9285736979339,503.9682562605393,9265994
2023-09-03,MSFT,506.6619394163139,514.300059106007,504.11589951974946,509.20797931287825,1476450
2023-09-04,MSFT,510.21256042439444,517.9042070639582,507.6486782112065,512.7764426375824,7611524
2023-09-05,MSFT,505.22334105759853,512.8397733348487,502.6845302985151,507.7621518166819,2790947
2023-09-06,MSFT,502.9295103586716,510.5113622736265,500.40222638702,505.45679433032325,6813542
2023-09-07,MSFT,506.37104393658643,514.0047782672888,503.8264658263523,508.91562204682054,6575821
2023-09-08,MSFT,504.86707044109284,512.4781318045264,502.33004998661494,507.4040908955707,1674740
2023-09-09,MSFT,511.67019954747724,519.3838206461829,509.09899251457534,514.2414065803791,7912952
2023-09-10,MSFT,515.3155659901485,523.0841423618592,512.7260405329116,517.9050914473854,6454378
2023-09-11,MSFT,522.8077714370664,530.6892956295851,520.1805967062269,525.434946167906,9889800
2023-09-12,MSFT,510.3999052348554,518.0943761680442,507.83508159045914,512.9647288792517,7647662
2023-09-13,MSFT,504.28002418182905,511.8822356016556,501.7459537085535,506.81409465510455,5356483
2023-09-14,MSFT,511.3945548412561,519.1040204921293,508.8247329576317,513.9643767248805,4416406
2023-09-15,MSFT,510.4543949811868,518.1496873678378,507.8892975189698,513.0194924434038,2233950
2023-09-16,MSFT,505.17603416589515,512.7917532739237,502.63746112988565,507.7146072019047,6440977
2023-09-17,MSFT,508.5378692532295,516.2042692922229,505.98240257356497,511.0933359328939,1829122
2023-09-18,MSFT,495.37862894837923,502.8466484802644,492.8892891044175,497.86796879234095,4132693
2023-09-19,MSFT,485.61776497999386,492.938635808838,483.17747470371245,488.0580552562752,8640132
2023-09-20,MSFT,470.4545103359601,477.54678938625096,468.09041731919643,472.8186033527237,2942841
2023-09-21,MSFT,473.77364933908234,480.91596566077703,471.3928772318508,476.1544214463139,8587408
2023-09-22,MSFT,465.0816306421807,472.0929115061332,462.74453702086316,467.4187242634982,2645859
2023-09-23,MSFT,467.20642524248524,474.2497381858393,464.8586542613672,469.55419622360324,7742750
2023-09-24,MSFT,468.1671933048889,475.2249901888822,465.8145943435578,470.51979226622,4299909
2023-09-25,MSFT,473.94374431693217,481.0886248845241,471.5621174610682,476.32537117279617,7120684
2023-09-26,MSFT,472.1999695157168,479.31856202097885,469.82710534729614,474.5728336841375,5199702
2023-09-27,MSFT,464.5048986246011,471.5074850360272,462.1707031541257,466.83909409507646,4942356
2023-09-28,MSFT,457.4495992726073,464.3458243872698,455.15085756771987,459.7483409774948,7412492
2023-09-29,MSFT,463.25580843014507,470.23956433612716,460.9278897948177,465.58372706547243,5633505
2023-09-30,MSFT,460.67744180739305,467.6223278647909,458.36247978826043,462.9924038265257,4390832
2023-10-01,MSFT,475.08356804723144,482.24563188713944,472.69621343392873,477.4709226605341,6792709
2023-10-02,MSFT,474.34337323681353,481.4942783609866,471.9597381954225,476.72700827820455,4692155
2023-10-03,MSFT,462.47255795242717,469.44450606226275,460.1485752491487,464.7965406557057,7617068
2023-10-04,MSFT,468.91516832668583,475.98424121603284,466.5588106969035,471.27152595646817,1715460
2023-10-05,MSFT,470.9691628998692,478.06920053152555,468.60248368931707,473.3358421104213,5812513
2023-10-06,MSFT,470.41198863295966,477.50362665255204,468.04810929309554,472.7758679728238,9425217
2023-10-07,MSFT,483.15167187007324,490.43536541585325,480.72377402147987,485.57956971866656,4087867
2023-10-08,MSFT,492.6793221581801,500.1066486228763,490.203546669948,495.1550976464122,2637732
2023-10-09,MSFT,492.56943060850654,499.995100416675,490.094207339117,495.044653877896,6771539
2023-10-10,MSFT,497.8026059280235,505.30716782643594,495.3010852952194,500.3041265608277,1611861
2023-10-11,MSFT,499.02224677400613,506.5451952178354,496.5145972927297,501.52989625528255,7379775
2023-10-12,MSFT,498.55580008337233,506.07171666754374,496.0504945553152,501.06110561142947,8795946
2023-10-13,MSFT,491.5677892076449,498.97835889419235,489.09759931212915,494.03797910316075,2929301
2023-10-14,MSFT,499.6559301366255,507.1884315959716,497.1450963168434,502.1667639564075,2047022
2023-10-15,MSFT,492.67693598700737,500.1042264792738,490.2011724895852,495.1526994844295,4229682
2023-10-16,MSFT,488.7510970829837,496.11920407418444,486.2950614192501,491.20713274671726,7627816
2023-10-17,MSFT,481.3110424064567,488.5669877693681,478.89239395215293,483.7296908607605,1746223
2023-10-18,MSFT,486.34863470163293,493.6805236669842,483.90467171318255,488.79259769008337,1694772
2023-10-19,MSFT,487.20202037721066,494.546774453249,484.7537690185312,489.6502717358901,3937750
2023-10-20,MSFT,481.10096632341447,488.35374471019963,478.6833735278194,483.5185591190095,7969279
2023-10-21,MSFT,493.7809662750675,501.22490044001825,491.29965488675055,496.2622776633844,4016946
2023-10-22,MSFT,486.25590194828374,493.58639293242874,483.8124049535688,488.69939894299876,6420935
2023-10-23,MSFT,485.3609879967564,492.677987815803,482.92198805707426,487.79998793643864,1893577
2023-10-24,MSFT,487.73232946117577,495.0850781465201,485.2814132327277,490.1832456896239,1209774
2023-10-25,MSFT,476.05298596430384,483.22966414467027,473.6607599041817,478.445212024426,6243020
2023-10-26,MSFT,489.5272434734763,496.9070511640312,487.0673075766246,491.9871793703279,2216957
2023-10-27,MSFT,478.39478540895306,485.6067670985353,475.9907915124257,480.7987793054805,7771413
2023-10-28,MSFT,480.93574646896235,488.18603410417285,478.5189839238922,483.35250901403253,8348007
2023-10-29,MSFT,484.2616122982307,491.56203861428446,481.82813685954613,486.6950877369153,3994902
2023-10-30,MSFT,488.6190611425374,495.9851776421737,486.163688975992,491.07443330908285,6337026
2023-10-31,MSFT,476.44140307408713,483.62393678877186,474.0472251691922,478.835580978982,8584453
2023-11-01,MSFT,469.8830295321647,476.9666932939561,467.52180827823423,472.24425078609517,1756951
2023-11-02,MSFT,471.12981699087254,478.23227654349876,468.7623304733305,473.49730350841463,7911108
2023-11-03,MSFT,479.6729477657258,486.90419823455585,477.26253094278246,482.08336458866916,6865026
2023-11-04,MSFT,477.77009772088496,484.9726620081345,475.3692429584684,480.17095248330145,1127770
2023-11-05,MSFT,473.80600911830925,480.9488132758717,471.4250743991218,476.18694383749676,4374081
2023-11-06,MSFT,473.4099162052848,480.54674911290215,471.0309719027457,475.7888605078239,6313957
2023-11-07,MSFT,469.9293681545412,477.01373048852923,467.56791404321183,472.29082226587053,3700217
2023-11-08,MSFT,472.1110119454643,479.2282633818281,469.73859480000976,474.48342909091895,3001800
2023-11-09,MSFT,476.0120223654839,483.1880830041596,473.62000215259206,478.4040425783758,2173454
2023-11-10,MSFT,462.80643134639706,469.7834127234784,460.48077088736994,465.1320918054242,5586637
2023-11-11,MSFT,456.90435719132057,463.7923625761144,454.6083553963893,459.20035898625184,6398898
2023-11-12,MSFT,459.2973203229497,466.2214005288233,456.9892935876585,461.6053470582409,4756010
2023-11-13,MSFT,456.1267671746242,463.00305009685474,453.83467286721407,458.4188614820344,2252790
2023-11-14,MSFT,457.69174038872535,464.59161587197246,455.39178189430964,459.99169888314105,5599621
2023-11-15,MSFT,459.50567463416667,466.4328958598074,457.1966008922864,461.8147483760469,2537452
2023-11-16,MSFT,460.30055965000446,467.2397640668387,457.9874915110597,462.6136277889492,7096305
2023-11-17,MSFT,456.41442563968076,463.295045121686,454.12088581234565,458.7079654670158,5998587
2023-11-18,MSFT,464.8505747972146,471.8583724072229,462.5146422605452,467.18650733388404,3616889
2023-11-19,MSFT,468.7871339379546,475.85427666063737,466.43141969706033,471.14284817884885,1393368
2023-11-20,MSFT,478.4096716589028,485.6218777643134,476.00560295709926,480.81374036070633,5694713
2023-11-21,MSFT,485.5094643953634,492.82870255207746,483.06971834312543,487.94921044760144,5650985
2023-11-22,MSFT,494.4355446015667,501.8893467814898,491.9509438749256,496.9201453282077,7777721
2023-11-23,MSFT,491.0142938271283,498.41651936221064,488.54688531543417,493.4817023388224,9223329
2023-11-24,MSFT,481.96778812685676,489.23363417902044,479.54583944280216,484.3897368109113,4537461
2023-11-25,MSFT,471.23884768587266,478.342950917318,468.87081327539084,473.6068820963544,1521850
2023-11-26,MSFT,474.7486586921542,481.9056736473123,472.3629870404348,477.13433034387356,3066620
2023-11-27,MSFT,475.77313445902865,482.94559377248135,473.3823146878778,478.16395423017957,3775340
2023-11-28,MSFT,476.7077660058928,483.8943152421625,474.3122495938029,479.1032824179827,2361330
2023-11-29,MSFT,481.5070759756448,488.7659766184937,479.08744242802845,483.9267095232611,2962320
2023-11-30,MSFT,473.71269660111443,480.8540940373121,471.33223078904854,476.0931624131803,1401737
2023-12-01,MSFT,477.12373213887486,484.31655222137044,474.7261254447096,479.52133883304003,7160433
2023-12-02,MSFT,483.73852788751424,491.0310685089341,481.3076810137076,486.16937476132085,5681823
2023-12-03,MSFT,492.32812469857356,499.7501567292053,489.8541140216963,494.8021353754508,8349317
2023-12-04,MSFT,495.2817831041923,502.74834264847664,492.7929299227642,497.7706362856204,4656838
2023-12-05,MSFT,486.3964005006817,493.7290095534558,483.9521974830903,488.84060351827304,8142103
2023-12-06,MSFT,488.0786818656084,495.43665194398443,485.6260251728164,490.5313385584004,1627713
2023-12-07,MSFT,490.1756503625534,497.56523303133565,487.71245613962606,492.63884458548085,4878696
2023-12-08,MSFT,477.89293713992697,485.09735327771483,475.49146509399765,480.29440918585624,3534931
2023-12-09,MSFT,475.8989561159754,483.0733122383268,473.5075040751916,478.2904081567592,7748665
2023-12-10,MSFT,479.9622981028997,487.19791063711426,477.5504272581615,482.3741689476379,2464539
2023-12-11,MSFT,475.5581516950851,482.7273700623477,473.16841223933085,477.94789115083927,1784465
2023-12-12,MSFT,474.2506491392912,481.4001564127479,471.86748004813904,476.63381823044347,5395202
2023-12-13,MSFT,480.4985012841495,487.742197283408,478.08393595106327,482.91306661723564,9025079
2023-12-14,MSFT,489.5582740784087,496.93854956702796,487.09818224886897,492.01836590794846,4691914
2023-12-15,MSFT,483.48114325133076,490.76980370235583,481.05158976765574,485.9106967350058,3382248
2023-12-16,MSFT,487.58050465004885,494.93096451914505,485.1303513603501,490.0306579397476,6156436
2023-12-17,MSFT,492.7497935672231,500.1781824149702,490.27366395130736,495.2259231831388,4650344
2023-12-18,MSFT,491.5595534336297,498.96999896277987,489.089404923913,494.0297019433464,4396968
2023-12-19,MSFT,493.5639842010174,501.0046472794247,491.0837631748816,496.04420522715316,7632708
2023-12-20,MSFT,491.1971394698299,498.60212147188764,488.72881213581064,493.66546680384914,1201943
2023-12-21,MSFT,500.36329455234323,507.9064597968509,497.8489061375073,502.8776829671791,6486328
2023-12-22,MSFT,509.4864197305047,517.1671195254369,506.9261864655272,512.0466529954821,2743314
2023-12-23,MSFT,507.0870047651932,514.7315324752212,504.5388288618505,509.6351806685359,7593706
2023-12-24,MSFT,511.7711317380251,519.486274427543,509.1994175081857,514.3428459678644,6694536
2023-12-25,MSFT,498.2515961363609,505.7629267313814,495.74781927135405,500.75537300136773,7609230
2023-12-26,MSFT,482.2655605277006,489.5358956110328,479.8421154999232,484.689005555478,6227047
2023-12-27,MSFT,487.46794619788983,494.81670920589823,485.01835852855373,489.917533867226,1773547
2023-12-28,MSFT,476.88327578018715,484.0724708924513,474.4868774094324,479.27967415094184,9247785
2023-12-29,MSFT,480.55968188248096,487.80430020231734,478.14480910920213,482.97455465575973,8768541
2023-12-30,MSFT,478.7675121036129,485.985112788592,476.36164520861985,481.1733789986059,9645340
2023-12-31,MSFT,475.2066457319744,482.370565014366,472.81867263784386,477.5946188261049,5200396
2023-01-01,GOOGL,181.53408669217194,184.2707814664258,180.621855100754,182.4463182835899,8936107
2023-01-02,GOOGL,178.86554848014956,181.5620140351267,177.9667266284905,179.7643703318086,3484916
2023-01-03,GOOGL,178.07171504790387,180.75621326470642,177.17688230896968,178.96654778683805,7375650
2023-01-04,GOOGL,179.60164328456918,182.30920574614558,178.6991224640437,180.50416410509465,6997463
2023-01-05,GOOGL,178.9371977086922,181.63474340279308,178.03801581065855,179.8363796067258,3250461
2023-01-06,GOOGL,176.39088004744343,179.05003904313352,175.50449371554672,177.27726637934012,5302205
2023-01-07,GOOGL,178.14247685030256,180.82804182794533,177.24728852442163,179.03766517618348,9283437
2023-01-08,GOOGL,177.662965471683,180.34130163457272,176.77018675071977,178.55574419264624,4230784
2023-01-09,GOOGL,177.29267603110753,179.96542994112423,176.401758061102,178.1835940011131,6117481
2023-01-10,GOOGL,178.75282959081494,181.44759586605335,177.85457416573547,179.6510850158944,1161198
2023-01-11,GOOGL,177.35530442460097,180.02900248125326,176.4640717390502,178.24653711015173,9577950
2023-01-12,GOOGL,177.00851595554036,179.6769860453224,176.11902592561302,177.8980059854677,4277897
2023-01-13,GOOGL,177.45369595379614,180.12887729983328,176.5619688384504,178.34542306914184,3543040
2023-01-14,GOOGL,178.72226095213003,181.41656639361943,177.82415913830025,179.62036276595984,7272023
2023-01-15,GOOGL,179.1032120175866,181.8032604399623,178.20319587679472,180.0032281583785,8410315
2023-01-16,GOOGL,180.45545254292279,183.1758865008563,179.5486412236116,181.36226386223396,2733636
2023-01-17,GOOGL,184.1365879125369,186.9125163735299,183.2112784255392,185.06189739953456,2011723
2023-01-18,GOOGL,175.54201267736454,178.18837467752581,174.6598920106441,176.42413334408496,1680833
2023-01-19,GOOGL,171.7725740556588,174.36211034795517,170.90939529156,172.63575281975758,3072714
2023-01-20,GOOGL,176.31533805560352,178.97335822729605,175.429331331706,177.20134477950103,6100221
2023-01-21,GOOGL,175.2723690660058,177.91466608710138,174.3916033923073,176.15313473970434,8300807
2023-01-22,GOOGL,174.17518297565152,176.80093950292266,173.2999307998945,175.05043515140858,9670997
2023-01-23,GOOGL,176.4646532827735,179.12492443779018,175.57789623110125,177.35141033444572,2049708
2023-01-24,GOOGL,174.2339110080886,176.8605528825824,173.35836371659065,175.10945829958652,7253607
2023-01-25,GOOGL,173.57102352353078,176.18767211936293,172.69880732492007,174.4432397221415,7706414
2023-01-26,GOOGL,173.20830680595614,175.81948731056855,172.3379133044187,174.07870030749362,3700243
2023-01-27,GOOGL,172.87225394987695,175.47836833103088,172.00354915615895,173.74095874359492,3306512
2023-01-28,GOOGL,173.43082959154054,176.04536471101102,172.5593178850504,174.3023412980307,9110448
2023-01-29,GOOGL,170.36848566609845,172.93685479674315,169.5123626225502,171.22460870964667,7486165
2023-01-30,GOOGL,168.9189914846366,171.46550894420398,168.07015233144745,169.7678306378257,3483267
2023-01-31,GOOGL,169.05075215148418,171.59925595276283,168.20125088439127,169.90025341857705,8696310
2023-02-01,GOOGL,170.96206814393483,173.53938575414492,170.10296227386482,171.82117401400487,9150748
2023-02-02,GOOGL,172.69022494253034,175.29359516779462,171.82243486744224,173.55801501761843,2301511
2023-02-03,GOOGL,172.98415446931824,175.5919557929763,172.11488736143224,173.85342157720427,2724498
2023-02-04,GOOGL,172.03321496726122,174.62668051953148,171.16872644983778,172.89770348468463,6398862
2023-02-05,GOOGL,172.31672951491015,174.91446915583845,171.45081630126737,173.1826427285529,8448910
2023-02-06,GOOGL,172.61231283429154,175.21450850516027,171.74491427733528,173.47971139124778,3561186
2023-02-07,GOOGL,171.80652900893003,174.39657718494405,170.94317961692533,172.6698784009347,8537634
2023-02-08,GOOGL,167.57671533692167,170.10299747767928,166.73462129000248,168.41880938384088,9425558
2023-02-09,GOOGL,163.29565330703863,165.75739682423017,162.47507213464144,164.1162344794358,9970833
2023-02-10,GOOGL,163.01504490569863,165.47255814548305,162.1958738257705,163.83421598562677,2572008
2023-02-11,GOOGL,163.7613331783276,166.23009699508629,162.9384119060747,164.5842544505805,4533860
2023-02-12,GOOGL,165.05150600421013,167.53971966256506,164.22210145142515,165.8809105569951,2155545
2023-02-13,GOOGL,165.39877650569198,167.89222539773758,164.56762687501012,166.22992613637385,2039107
2023-02-14,GOOGL,165.2099947568658,167.70059769289895,164.37979377818806,166.0401957355435,4506301
2023-02-15,GOOGL,166.09231917108625,168.5962234801981,165.25768440138228,166.92695394079018,9707452
2023-02-16,GOOGL,167.35105065035287,169.87393081091096,166.5100905968335,168.19201070387223,7872469
2023-02-17,GOOGL,166.66738231278597,169.1799559154913,165.8298577785509,167.5049068470211,3526861
2023-02-18,GOOGL,161.6989749770203,164.13664796662363,160.8864173138192,162.51153264022142,9925314
2023-02-19,GOOGL,159.63914923742166,162.0457695776843,158.83694245733412,160.4413560175092,4248195
2023-02-20,GOOGL,158.00900208563183,160.39104734320418,157.21498699977437,158.80301717148927,4213926
2023-02-21,GOOGL,156.0447150176474,158.3971479073607,155.2605707210763,156.8288593142185,9280021
2023-02-22,GOOGL,156.54013056692224,158.90003203275523,155.7534967449779,157.32676438886656,8587545
2023-02-23,GOOGL,157.4730806351743,159.84704667490055,156.68175862193223,158.2644026484164,5102444
2023-02-24,GOOGL,156.9058273912604,159.27124187454575,156.11735589683195,157.69429888568885,5006110
2023-02-25,GOOGL,159.72020439417741,162.12804667147657,158.91759030174438,160.52281848661048,7773098
2023-02-26,GOOGL,157.83698714792072,160.21643921547732,157.04383645873517,158.63013783710625,1363713
2023-02-27,GOOGL,156.9862737334205,159.35290097563285,156.19739798601637,157.7751494808246,6135870
2023-02-28,GOOGL,158.58327230300404,160.97397490053675,157.7863714371598,159.38017316884827,8233533
2023-03-01,GOOGL,155.20479158771806,157.5445623151711,154.4248680119004,155.98471516353575,3593046
2023-03-02,GOOGL,150.05372643462175,152.31584291353565,149.2996876083171,150.80776526092637,4658391
2023-03-03,GOOGL,149.74509949256188,152.00256330400754,148.9926115554133,150.49758742971042,7477185
2023-03-04,GOOGL,147.54733878754672,149.77167052806251,146.80589487404146,148.28878270105199,7188096
2023-03-05,GOOGL,147.0357605278546,149.25238003329966,146.2968873593729,147.77463369633628,6569856
2023-03-06,GOOGL,146.6805060609129,148.89176997137892,145.94341809075755,147.41759403106823,1627023
